Rapo2011hierarkia Taso 00 - Avain - Category Code,Rapo2011hierarkia Taso 00 - Avain - Pitkä nimi,Rapo2011hierarkia Taso 03 - Avain - Category Code,Rapo2011hierarkia Taso 03 - Avain - Pitkä nimi,Rapo2011hierarkia Taso 05 - Avain - Category Code,Rapo2011hierarkia Taso 05 - Avain - Pitkä nimi,Summataso3 - Category Code,Summataso3 - Pitkä nimi,Tilinumero Taso 0 - Avain - Pitkä nimi,Tilinumero Taso 0 - Avain - Category Code,Budjetti eur,Toteuma eur
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Tuet ja avustukset,Tuet ja avustukset,TILI/333000 Muut tuet ja avustukset,TILI/333000,-163 900,-189 618
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Tuet ja avustukset,Tuet ja avustukset,TILI/920100 Sis.muut tuet ja avustukset,TILI/920100,0,-4 918
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintatuotot,Muut toimintatuotot,TILI/346000 Muut vuokratuotot,TILI/346000,-42 000,-26 357
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintatuotot,Muut toimintatuotot,TILI/353000 Muut tuotot,TILI/353000,-267 500,-255 024
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintatuotot,Muut toimintatuotot,TILI/930400 Sis.muut vuokratuotot,TILI/930400,0,-29 643
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintatuotot,Muut toimintatuotot,TILI/930500 Sis.muut tuotot,TILI/930500,0,-2 481
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/400000 Maksetut palkat ja palkkiot,TILI/400000,3 239 900,3 234 981
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/406000 Jaksotetut palkat ja palkkiot,TILI/406000,0,4 968
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/410000 KuEL-maksut/Palkkaperusteiset maksut,TILI/410000,513 100,520 757
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/410100 KuEL-maksut/Eläkemenoperusteiset maksut,TILI/410100,298 722,298 722
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/410200 KuEL-maksutVarhe-maksut,TILI/410200,46 861,46 861
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/413000 Jaksotetut eläkekulut,TILI/413000,0,812
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/415000 Kansaneläke- ja sairausvakuutusmaksut,TILI/415000,70 500,68 478
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/416000 Työttömyysvakuutusmaksut,TILI/416000,104 000,103 490
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/417000 Tapaturmavakuutusmaksut (sisäinen),TILI/417000,11 700,11 991
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/418000 Muut sosiaalivakuutusmaksut,TILI/418000,4 500,4 851
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/419000 Jaksotetut sosiaalivakuutusmaksut,TILI/419000,0,-1 931
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/423000 Sairausvakuutuskorvaukset,TILI/423000,0,-20 554
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/424000 Tapaturmakorvaukset,TILI/424000,0,-4 026
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/426000 Muut henkilöstömenojen korjauserät,TILI/426000,0,-37
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/426100 SV-päivärahojen sotu-maksut,TILI/426100,0,-436
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/940200 Sis.luontaisetukorvaukset/meno,TILI/940200,0,75
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/980600 Sis.luontaisetukorvaukset/tulo,TILI/980600,0,-75
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,"TILI/434000 Toimisto-, pankki- ja asiantuntijapalvelut",TILI/434000,140 000,137 415
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/435000 Painatukset ja ilmoitukset,TILI/435000,13 000,7 900
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/436000 Posti- ja telepalvelut,TILI/436000,50 000,56 836
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/437000 Vakuutukset,TILI/437000,5 000,5 841
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/439000 Rakennusten ja alueiden rakentamis- ja kunnossapito,TILI/439000,500,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,"TILI/440000 Koneiden, kaluston ja laitteiden rakentamis- ja ku",TILI/440000,30 000,38 418
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/441000 Majoitus- ja ravitsemispalvelut,TILI/441000,7 000,5 740
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/442000 Matkustus- ja kuljetuspalvelut,TILI/442000,52 000,64 796
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/443000 Sosiaali- ja terveyspalvelut,TILI/443000,1 000,125
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/444000 Opetus- ja kulttuuripalvelut,TILI/444000,13 000,17 218
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/446000 Muut yhteistoimintaosuudet,TILI/446000,0,16
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/447000 Muut palvelut,TILI/447000,39 904,7 934
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,"TILI/950100 Sis.toimisto-, pankki- ja asiantuntijapalvelut",TILI/950100,293 729,293 729
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/950300 Sis.posti- ja telepalvelut,TILI/950300,17 550,17 550
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/950400 Sis.puhtaanapito- ja pesulapalvelut,TILI/950400,267 252,266 898
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,"TILI/950600 Sis.koneiden, kaluston ja laitteiden rakentamis- j",TILI/950600,0,840
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/951000 Sis.opetus- ja kulttuuripalvelut,TILI/951000,0,938
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/951200 Sis.muut palvelut,TILI/951200,0,32 405
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/450000 Toimisto- ja koulutarvikkeet,TILI/450000,50 000,55 277
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/451000 Kirjallisuus,TILI/451000,891 000,955 063
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/452000 Elintarvikkeet,TILI/452000,0,333
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/453000 Vaatteisto,TILI/453000,800,320
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/455000 Siivous- ja puhdistusaineet,TILI/455000,6 500,5 167
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/456000 Poltto- ja voiteluaineet,TILI/456000,27 000,27 256
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/457200 Sähkö,TILI/457200,0,46
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/458000 Kalusto,TILI/458000,75 000,73 437
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/460000 Muu materiaali,TILI/460000,300,545
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/465000 Saadut käteisalennukset,TILI/465000,0,-4
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/960200 Sis.kirjallisuus,TILI/960200,0,679
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintakulut,Muut toimintakulut,TILI/484000 Koneiden ja laitteiden vuokrat,TILI/484000,21 390,7 922
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintakulut,Muut toimintakulut,TILI/490000 Välilliset verot,TILI/490000,2 800,2 282
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintakulut,Muut toimintakulut,TILI/493000 Luottotappiot,TILI/493000,0,242
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintakulut,Muut toimintakulut,TILI/495000 Muut kulut,TILI/495000,29 701,21 795
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintakulut,Muut toimintakulut,TILI/980200 Sis.rakennusten ja huoneistojen vuokrat,TILI/980200,1 673 274,1 673 076
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintakulut,Muut toimintakulut,TILI/980300 Sis.koneiden ja laitteiden vuokrat/meno,TILI/980300,0,6 734
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR441.11,Kirjastopalvelut,Muut toimintakulut,Muut toimintakulut,TILI/980500 Sis.muut kulut,TILI/980500,0,3 046
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Myyntituotot,Myyntituotot,TILI/314000 Muut myyntituotot,TILI/314000,-32 000,-66 433
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Myyntituotot,Myyntituotot,TILI/900400 Sis.muut korvaukset,TILI/900400,-3 000,-2 481
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Myyntituotot,Myyntituotot,TILI/900500 Sis.muut myyntituotot,TILI/900500,0,-1 867
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Maksutuotot,Maksutuotot,TILI/327500 Muut opetus- ja kulttuuritoimen maksut,TILI/327500,-73 000,-125 838
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Maksutuotot,Maksutuotot,TILI/329400 Muut palvelumaksut,TILI/329400,-5 000,-9 689
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Tuet ja avustukset,Tuet ja avustukset,TILI/330000 Työllistämistuki,TILI/330000,0,-30 792
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Tuet ja avustukset,Tuet ja avustukset,TILI/333000 Muut tuet ja avustukset,TILI/333000,-160 000,-291 685
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Tuet ja avustukset,Tuet ja avustukset,TILI/920100 Sis.muut tuet ja avustukset,TILI/920100,0,-5 100
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Muut toimintatuotot,Muut toimintatuotot,TILI/346000 Muut vuokratuotot,TILI/346000,-7 000,-13 165
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Muut toimintatuotot,Muut toimintatuotot,TILI/353000 Muut tuotot,TILI/353000,-54 000,-133 770
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Muut toimintatuotot,Muut toimintatuotot,TILI/930400 Sis.muut vuokratuotot,TILI/930400,-2 000,-7 016
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Muut toimintatuotot,Muut toimintatuotot,TILI/930500 Sis.muut tuotot,TILI/930500,-38 000,-87 720
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/400000 Maksetut palkat ja palkkiot,TILI/400000,1 558 800,1 782 194
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/406000 Jaksotetut palkat ja palkkiot,TILI/406000,0,1 807
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/410000 KuEL-maksut/Palkkaperusteiset maksut,TILI/410000,247 300,285 587
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/410100 KuEL-maksut/Eläkemenoperusteiset maksut,TILI/410100,79 129,79 129
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/410200 KuEL-maksutVarhe-maksut,TILI/410200,45 953,45 953
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/413000 Jaksotetut eläkekulut,TILI/413000,0,295
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/415000 Kansaneläke- ja sairausvakuutusmaksut,TILI/415000,34 000,37 528
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/416000 Työttömyysvakuutusmaksut,TILI/416000,50 200,56 647
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/417000 Tapaturmavakuutusmaksut (sisäinen),TILI/417000,5 700,6 571
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/418000 Muut sosiaalivakuutusmaksut,TILI/418000,2 300,2 659
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/419000 Jaksotetut sosiaalivakuutusmaksut,TILI/419000,0,-662
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/423000 Sairausvakuutuskorvaukset,TILI/423000,0,-11 473
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Henkilöstökulut,Henkilöstökulut,TILI/426100 SV-päivärahojen sotu-maksut,TILI/426100,0,-243
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,"TILI/434000 Toimisto-, pankki- ja asiantuntijapalvelut",TILI/434000,121 344,103 864
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/435000 Painatukset ja ilmoitukset,TILI/435000,32 700,56 003
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/436000 Posti- ja telepalvelut,TILI/436000,16 456,9 432
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/437000 Vakuutukset,TILI/437000,3 248,1 155
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/438000 Puhtaanapito- ja pesulapalvelut,TILI/438000,2 170,1 664
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/439000 Rakennusten ja alueiden rakentamis- ja kunnossapito,TILI/439000,8 200,4 429
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,"TILI/440000 Koneiden, kaluston ja laitteiden rakentamis- ja ku",TILI/440000,5 040,3 728
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/441000 Majoitus- ja ravitsemispalvelut,TILI/441000,8 200,22 150
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/442000 Matkustus- ja kuljetuspalvelut,TILI/442000,37 460,50 886
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/443000 Sosiaali- ja terveyspalvelut,TILI/443000,0,82
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/444000 Opetus- ja kulttuuripalvelut,TILI/444000,4 400,6 703
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL400.11,Sivistyspalvelut,1111MR442.11,Museopalvelut,Palvelujen ostot,Palvelujen ostot,TILI/447000 Muut palvelut,TILI/447000,26 627,35 683
